pair_id,word,split,group,gold,cos_L5,rel_cos_L5,cos_L8,rel_cos_L8,cos_L12,rel_cos_L12,cos_sent,rel_cos_sent,jaccard,rel_jaccard,simlr,rel_simlr,finetuned,rel_finetuned
l79-teargas,teargas,sampled,LATER,,0.82835656,2.8295333,0.7757996,2.8934987,0.65085113,3.0342107,0.7336513,3.2017977,0.041666666666666664,1.2083333333329862,0.46795486857420326,2.40386460572261,0.9941292,3.9823875
l80-teargas,teargas,sampled,LATER,,0.8699273,3.162722,0.8092897,3.0766687,0.70035374,3.1783204,0.651086,2.884993,0.034482758620689655,1.1724137931031609,0.5528840243163672,2.6586520729491014,0.99240136,3.977204
l81-teargas,teargas,sampled,LATER,,0.82323337,2.788471,0.7775679,2.9031706,0.6835811,3.1294925,0.7504647,3.266311,0.05,1.2499999999995834,0.40179463049901487,2.2053838914970445,0.993299,3.979897
l82-teargas,teargas,sampled,LATER,,0.86487293,3.1222115,0.77164084,2.870753,0.5146377,2.6376724,0.77489614,3.360055,0.043478260869565216,1.2173913043474638,0.7230155465417719,3.1690466396253156,0.99412537,3.982376
l83-teargas,teargas,sampled,LATER,,0.8328123,2.865246,0.78504986,2.9440918,0.6077386,2.9087033,0.8234683,3.5464272,0.034482758620689655,1.1724137931031609,0.6678764734304472,3.0036294202913414,0.9936885,3.9810655
l84-teargas,teargas,sampled,LATER,,0.82713175,2.8197165,0.7483659,2.7434535,0.63169724,2.9784508,0.7525622,3.2743595,0.024390243902439025,1.1219512195119918,0.5728757952010757,2.7186273856032273,0.9936906,3.981072
l85-teargas,teargas,sampled,LATER,,0.9138789,3.514994,0.8037461,3.0463488,0.6225538,2.9518328,0.81601226,3.5178185,0.16,1.7999999999986667,0.6139757649392036,2.841927294817611,0.99389887,3.9816966
l86-teargas,teargas,sampled,LATER,,0.88349235,3.2714458,0.8977369,3.5604196,0.8485204,3.6096559,0.7734395,3.354466,0.02857142857142857,1.1428571428569048,0.779532630501604,3.3385978915048122,0.99430203,3.982906
l87-teargas,teargas,sampled,LATER,,0.82640666,2.813905,0.7932364,2.988867,0.759076,3.3492696,0.8174578,3.5233648,0.046511627906976744,1.2325581395344962,0.5345887680545474,2.603766304163642,0.99375725,3.9812717
l88-teargas,teargas,sampled,LATER,,0.7999716,2.6020281,0.6786673,2.362246,0.35080308,2.1607249,0.68750805,3.0247455,0.030303030303030304,1.151515151514899,0.575281099085538,2.7258432972566142,0.9935109,3.9805326
l89-teargas,teargas,sampled,LATER,,0.8364191,2.8941545,0.7703352,2.8636122,0.5265542,2.6723633,0.6915953,3.0404282,0.037037037037037035,1.1851851851848765,0.5728236174539385,2.7184708523618157,0.9948685,3.9846056
l90-teargas,teargas,sampled,LATER,,0.8090682,2.6749375,0.6960862,2.4575167,0.3843525,2.2583923,0.5762402,2.5978081,0.02564102564102564,1.1282051282049146,0.271115046024482,1.813345138073446,0.9922422,3.9767265
l91-teargas,teargas,sampled,LATER,,0.8426124,2.9437938,0.8100382,3.0807626,0.59344286,2.8670862,0.82996345,3.5713494,0.041666666666666664,1.2083333333329862,0.6373463515211951,2.9120390545635852,0.9941341,3.9824023
l92-teargas,teargas,sampled,LATER,,0.8523527,3.0218618,0.8539946,3.3211765,0.7893451,3.4373877,0.72166276,3.1557975,0.043478260869565216,1.2173913043474638,0.5071239053503808,2.521371716051142,0.9941004,3.9823012
l93-teargas,teargas,sampled,LATER,,0.8257061,2.80829,0.7081072,2.5232637,0.4135006,2.343247,0.72371805,3.1636837,0.043478260869565216,1.2173913043474638,0.40714556609836694,2.2214366982951006,0.99224865,3.976746
l94-teargas,teargas,sampled,LATER,,0.8445535,2.9593513,0.66805637,2.304211,0.3750801,2.231399,0.7891686,3.4148188,0.025,1.1249999999997917,0.3428413653442466,2.02852409603274,0.99295545,3.9788663
l95-teargas,teargas,sampled,LATER,,0.91416633,3.5172975,0.883587,3.4830284,0.85247123,3.6211574,0.7374156,3.2162418,0.058823529411764705,1.2941176470583333,0.7106045251106429,3.1318135753319285,0.9923718,3.9771154
l96-teargas,teargas,sampled,LATER,,0.8296682,2.8400464,0.75534713,2.7816367,0.6883082,3.1432538,0.85411453,3.6640177,0.03333333333333333,1.166666666666389,0.5790883255789919,2.737264976736976,0.9939366,3.9818099
l97-teargas,teargas,sampled,LATER,,0.7466011,2.1742644,0.62414443,2.0640402,0.12064117,1.4906883,0.79468274,3.4359765,0.02564102564102564,1.1282051282049146,0.49941425651370847,2.4982427695411253,0.99295926,3.9788778
l98-teargas,teargas,sampled,LATER,,0.7112106,1.8906102,0.64656687,2.1866767,0.40545726,2.3198316,0.83974445,3.608879,0.023255813953488372,1.116279069767248,0.6570772937460031,2.971231881238009,0.9930025,3.9790075
l99-teargas,teargas,sampled,LATER,,0.88542366,3.2869253,0.8657938,3.3857107,0.7830889,3.419175,0.8494381,3.6460738,0.06818181818181818,1.3409090909085228,0.6476144591237339,2.9428433773712017,0.99313885,3.9794166
e0-turnip,turnip,sampled,EARLIER,,0.78357756,2.4706304,0.7416513,2.7067292,0.52800524,2.6765873,0.80849034,3.4889567,0.08333333333333333,1.4166666666659722,0.17727945447176913,1.5318383634153074,0.0141208125,1.0423625
e1-turnip,turnip,sampled,EARLIER,,0.7855227,2.4862206,0.8325381,3.203823,0.8592194,3.6408024,0.84648216,3.634732,0.02631578947368421,1.1315789473682019,0.5147792232548759,2.544337669764628,0.09189952,1.2756985
e2-turnip,turnip,sampled,EARLIER,,0.83552897,2.88702,0.774718,2.8875833,0.72137845,3.2395263,0.77775705,3.3710322,0.038461538461538464,1.1923076923073719,0.570247554371927,2.7107426631157807,0.021119857,1.0633596
e3-turnip,turnip,sampled,EARLIER,,0.7856928,2.487584,0.8003705,3.0278864,0.8456999,3.6014452,0.7611573,3.3073387,0.02857142857142857,1.1428571428569048,0.37277919602895776,2.1183375880868733,0.037717473,1.1131524
e4-turnip,turnip,sampled,EARLIER,,0.7973329,2.580879,0.68237865,2.3825448,0.45552784,2.4655945,0.7869376,3.4062583,0.034482758620689655,1.1724137931031609,0.30067170788499764,1.902015123654993,0.012850712,1.0385522
e5-turnip,turnip,sampled,EARLIER,,0.779544,2.4383013,0.7091968,2.5292234,0.38859677,2.2707481,0.8058857,3.4789624,0.07692307692307693,1.3846153846147438,0.45037280894273674,2.35111842682821,0.012639228,1.0379177
e6-turnip,turnip,sampled,EARLIER,,0.7421894,2.1389048,0.6596074,2.2580004,0.47235602,2.514584,0.8713536,3.7301643,0.037037037037037035,1.1851851851848765,0.42460355128874583,2.2738106538662377,0.023170607,1.0695118
e7-turnip,turnip,sampled,EARLIER,,0.7838155,2.4725375,0.6244728,2.065836,0.3691646,2.214178,0.8287862,3.5668323,0.041666666666666664,1.2083333333329862,0.348667308743685,2.046001926231055,0.05437896,1.1631368
e8-turnip,turnip,sampled,EARLIER,,0.92830664,3.6306317,0.88078284,3.4676914,0.84005606,3.585015,0.84237707,3.6189806,0.06666666666666667,1.333333333332778,0.621251405974951,2.863754217924853,0.016590534,1.0497715
e9-turnip,turnip,sampled,EARLIER,,0.7389182,2.1126862,0.63897526,2.1451554,0.45881236,2.4751563,0.8810416,3.7673373,0.019230769230769232,1.096153846153686,0.5178794048792321,2.5536382146376964,0.0476487,1.1429461
e10-turnip,turnip,sampled,EARLIER,,0.8627144,3.104911,0.8023815,3.0388854,0.7821828,3.416537,0.83286464,3.5824814,0.03571428571428571,1.1785714285711308,0.71659038794046,3.14977116382138,0.019024977,1.0570749
e11-turnip,turnip,sampled,EARLIER,,0.739232,2.1152015,0.66461766,2.2854033,0.44073677,2.4225354,0.6712308,2.9622889,0.05263157894736842,1.2631578947364035,0.16591935596274357,1.4977580678882307,0.017587714,1.0527631
e12-turnip,turnip,sampled,EARLIER,,0.870685,3.168795,0.8855057,3.4935224,0.9020364,3.7654495,0.82587636,3.555667,0.07692307692307693,1.3846153846147438,0.6495223767554108,2.948567130266232,0.011886268,1.0356588
e13-turnip,turnip,sampled,EARLIER,,0.8500085,3.0030732,0.7712702,2.868726,0.6428083,3.0107965,0.8908168,3.8048449,0.034482758620689655,1.1724137931031609,0.4439318224452252,2.3317954673356756,0.024393702,1.0731812
e14-turnip,turnip,sampled,EARLIER,,0.8288464,2.8334594,0.7087978,2.5270412,0.5060297,2.6126132,0.7893957,3.41569,0.041666666666666664,1.2083333333329862,0.4664995259424477,2.399498577827343,0.021565322,1.064696
e15-turnip,turnip,sampled,EARLIER,,0.75272524,2.2233496,0.6891122,2.419373,0.403764,2.3149023,0.8147698,3.5130513,0.02631578947368421,1.1315789473682019,0.28036612034788894,1.8410983610436669,0.026607286,1.0798218
e16-turnip,turnip,sampled,EARLIER,,0.85578394,3.0493634,0.85143816,3.3071942,0.8421322,3.591059,0.75775635,3.294289,0.02702702702702703,1.13513513513491,0.45569033012192284,2.3670709903657685,0.033235647,1.0997069
e17-turnip,turnip,sampled,EARLIER,,0.8116329,2.6954932,0.72056806,2.591417,0.44143337,2.4245634,0.8438771,3.6247363,0.043478260869565216,1.2173913043474638,0.5586327190902499,2.67589815727075,0.03906002,1.1171801
e18-turnip,turnip,sampled,EARLIER,,0.85095274,3.0106416,0.78745365,2.9572392,0.7526179,3.3304691,0.6983584,3.066378,0.043478260869565216,1.2173913043474638,0.3557708769474192,2.067312630842258,0.23702404,1.7110721
e19-turnip,turnip,sampled,EARLIER,,0.87085235,3.1701365,0.7841469,2.9391534,0.6941631,3.1602983,0.8127934,3.5054674,0.043478260869565216,1.2173913043474638,0.5834503080350656,2.750350924105197,0.01640214,1.0492064
e20-turnip,turnip,sampled,EARLIER,,0.7303697,2.04417,0.5079855,1.4287233,0.23871975,1.8344331,0.63739085,2.8324447,0.05,1.2499999999995834,0.06964539071799002,1.20893617215397,0.03470602,1.1041181
e21-turnip,turnip,sampled,EARLIER,,0.7595497,2.278047,0.6674123,2.300688,0.42842215,2.3866858,0.81698185,3.521539,0.047619047619047616,1.2380952380948413,0.281070426533731,1.843211279601193,0.015774814,1.0473244
e22-turnip,turnip,sampled,EARLIER,,0.8169617,2.7382038,0.7248658,2.6149228,0.70661044,3.1965344,0.7738703,3.356119,0.02702702702702703,1.13513513513491,0.3624123036363076,2.087236910908923,0.21689446,1.6506834
e23-turnip,turnip,sampled,EARLIER,,0.8545759,3.039681,0.8567872,3.3364503,0.8887295,3.7267108,0.8247899,3.5514982,0.03225806451612903,1.1612903225803763,0.6665693972009127,2.999708191602738,0.014593828,1.0437815
e24-turnip,turnip,sampled,EARLIER,,0.8428891,2.946011,0.85462666,3.3246336,0.87937564,3.6994803,0.69592553,3.0570436,0.034482758620689655,1.1724137931031609,0.5053737285664814,2.5161211856994443,0.011506142,1.0345185
e25-turnip,turnip,sampled,EARLIER,,0.77992874,2.4413853,0.68841547,2.4155624,0.4346109,2.4047022,0.7904565,3.4197607,0.047619047619047616,1.2380952380948413,0.2170222192520703,1.651066657756211,0.013500258,1.0405008
e26-turnip,turnip,sampled,EARLIER,,0.8050579,2.6427946,0.7002034,2.480035,0.3936394,2.2854278,0.90534294,3.8605819,0.022222222222222223,1.111111111110926,0.45915197066276825,2.3774559119883047,0.056437813,1.1693134
e27-turnip,turnip,sampled,EARLIER,,0.817653,2.7437444,0.7304914,2.6456914,0.53525317,2.6976871,0.76725996,3.3307548,0.058823529411764705,1.2941176470583333,0.32085533308094843,1.9625659992428452,0.012941592,1.0388248
e28-turnip,turnip,sampled,EARLIER,,0.87957585,3.2400553,0.8172763,3.1203504,0.73824024,3.2886136,0.72918135,3.1846466,0.1111111111111111,1.5555555555546297,0.33763432168664675,2.0129029650599404,0.011621815,1.0348655
e29-turnip,turnip,sampled,EARLIER,,0.8342657,2.876895,0.7593569,2.803568,0.5868627,2.8479304,0.70289755,3.083795,0.05,1.2499999999995834,0.36503152199167505,2.095094565975025,0.012211922,1.0366358
e30-turnip,turnip,sampled,EARLIER,,0.86230123,3.1015995,0.85922,3.3497562,0.7217708,3.2406685,0.8017719,3.4631777,0.03571428571428571,1.1785714285711308,0.7396103381133242,3.2188310143399725,0.034289617,1.1028688
e31-turnip,turnip,sampled,EARLIER,,0.80714655,2.6595354,0.69138145,2.4317844,0.4057998,2.3208287,0.69038194,3.0357726,0.07142857142857142,1.357142857142262,0.2823172077540297,1.846951623262089,0.023168903,1.0695066
e32-turnip,turnip,sampled,EARLIER,,0.79657054,2.574769,0.651831,2.2154682,0.280743,1.9567692,0.76794934,3.3333998,0.06666666666666667,1.333333333332778,0.37186609624635064,2.1155982887390516,0.059273425,1.1778203
e33-turnip,turnip,sampled,EARLIER,,0.7816185,2.4549284,0.72044593,2.590749,0.44784775,2.4432368,0.81536996,3.5153537,0.038461538461538464,1.1923076923073719,0.24384651741531083,1.7315395522459325,0.067653865,1.2029616
e34-turnip,turnip,sampled,EARLIER,,0.81258917,2.703158,0.77745533,2.9025548,0.6997353,3.1765199,0.84206283,3.617775,0.06060606060606061,1.303030303029798,0.43895549558438385,2.3168664867531517,0.16900179,1.5070053
e35-turnip,turnip,sampled,EARLIER,,0.83572286,2.8885741,0.7997252,3.0243568,0.7369099,3.284741,0.8105773,3.4969642,0.038461538461538464,1.1923076923073719,0.4181805084565999,2.2545415253698,0.057911634,1.1737349
e36-turnip,turnip,sampled,EARLIER,,0.8106291,2.6874483,0.75713336,2.7914062,0.7987818,3.4648595,0.7294086,3.1855185,0.043478260869565216,1.2173913043474638,0.20755955588234878,1.6226786676470464,0.016066182,1.0481986
e37-turnip,turnip,sampled,EARLIER,,0.7908639,2.52903,0.62684166,2.078792,0.20529366,1.7371247,0.64985037,2.880252,0.045454545454545456,1.2272727272723485,0.17401159877817743,1.5220347963345322,0.03871383,1.1161416
e38-turnip,turnip,sampled,EARLIER,,0.7947272,2.5599947,0.6894995,2.4214914,0.48768416,2.5592065,0.6417453,2.8491528,0.08333333333333333,1.4166666666659722,0.18204481533710695,1.5461344460113209,0.01319309,1.0395793
e39-turnip,turnip,sampled,EARLIER,,0.7480808,2.1861243,0.6463301,2.185382,0.4527549,2.4575222,0.7960923,3.4413848,0.027777777777777776,1.1388888888886575,0.2401237473758199,1.7203712421274597,0.06896427,1.2068928
e40-turnip,turnip,sampled,EARLIER,,0.85160446,3.0158648,0.86515534,3.3822188,0.87845415,3.6967978,0.861097,3.6908092,0.024390243902439025,1.1219512195119918,0.6844758044190872,3.0534274132572614,0.023475967,1.0704279
e41-turnip,turnip,sampled,EARLIER,,0.80179375,2.616633,0.7716004,2.870532,0.7793101,3.4081743,0.83312047,3.5834627,0.038461538461538464,1.1923076923073719,0.45682939236468306,2.370488177094049,0.015816484,1.0474495
e42-turnip,turnip,sampled,EARLIER,,0.78298753,2.4659014,0.6893402,2.42062,0.47789082,2.5306966,0.78103375,3.383605,0.08,1.3999999999993333,0.20667434517727062,1.620023035531812,0.010635207,1.0319057
e43-turnip,turnip,sampled,EARLIER,,0.80770534,2.6640143,0.641457,2.158729,0.28028944,1.9554489,0.782323,3.388552,0.045454545454545456,1.2272727272723485,0.43430961205108404,2.302928836153252,0.029490722,1.0884721
e44-turnip,turnip,sampled,EARLIER,,0.77555287,2.4063125,0.654498,2.2300549,0.3561429,2.1762698,0.7685338,3.3356426,0.037037037037037035,1.1851851851848765,0.24971987796890974,1.7491596339067292,0.026615828,1.0798475
e45-turnip,turnip,sampled,EARLIER,,0.8465184,2.9751003,0.7058718,2.5110376,0.38203588,2.2516482,0.77055013,3.3433793,0.06666666666666667,1.333333333332778,0.4128277741976153,2.2384833225928458,0.020380571,1.0611417
e46-turnip,turnip,sampled,EARLIER,,0.8138291,2.7130961,0.74459857,2.722849,0.5017454,2.600141,0.8306348,3.5739255,0.043478260869565216,1.2173913043474638,0.47093339928455874,2.4128001978536764,0.012549222,1.0376477
e47-turnip,turnip,sampled,EARLIER,,0.8514836,3.0148962,0.7616892,2.8163238,0.69044566,3.1494763,0.7724748,3.3507645,0.08333333333333333,1.4166666666659722,0.2395221797250761,1.7185665391752283,0.010986415,1.0329592
e48-turnip,turnip,sampled,EARLIER,,0.83630705,2.8932564,0.8133402,3.0988224,0.8075174,3.49029,0.84123564,3.614601,0.0625,1.312499999999479,0.5602181690193841,2.6806545070581524,0.018462053,1.0553862
e49-turnip,turnip,sampled,EARLIER,,0.9283221,3.6307554,0.9266959,3.718807,0.9095715,3.7873852,0.80059695,3.4586694,0.05,1.2499999999995834,0.7427052237283899,3.2281156711851695,0.016803576,1.0504107
e50-turnip,turnip,sampled,EARLIER,,0.907343,3.4626083,0.798905,3.019871,0.69473743,3.1619701,0.85884917,3.6821842,0.037037037037037035,1.1851851851848765,0.6525582382953801,2.9576747148861404,0.014870137,1.0446104
e51-turnip,turnip,sampled,EARLIER,,0.8277462,2.8246412,0.80093724,3.030986,0.8045759,3.481727,0.6808106,2.9990468,0.0625,1.312499999999479,0.3108020347039234,1.9324061041117702,0.023509348,1.070528
e52-turnip,turnip,sampled,EARLIER,,0.80692565,2.657765,0.7038472,2.4999645,0.61041164,2.916485,0.7890872,3.4145064,0.03225806451612903,1.1612903225803763,0.3735593246127069,2.120677973838121,0.03104986,1.0931495
e53-turnip,turnip,sampled,EARLIER,,0.83099455,2.8506768,0.80254614,3.0397856,0.8110427,3.500553,0.85381424,3.6628652,0.08695652173913043,1.4347826086949276,0.430770222169728,2.292310666509184,0.015052729,1.0451581
e54-turnip,turnip,sampled,EARLIER,,0.9026913,3.4253254,0.8552265,3.3279145,0.84044886,3.5861585,0.58172214,2.6188426,0.14285714285714285,1.7142857142845238,0.21464233189991982,1.6439269956997595,0.030577384,1.0917321
e55-turnip,turnip,sampled,EARLIER,,0.7801583,2.443225,0.6768546,2.3523316,0.45583683,2.466494,0.7624026,3.3121173,0.04,1.1999999999996667,0.27910267483492557,1.8373080245047766,0.019117642,1.0573529
e56-turnip,turnip,sampled,EARLIER,,0.85160416,3.0158627,0.75098455,2.757776,0.6494809,3.0302215,0.8066915,3.4820545,0.03125,1.1562499999997395,0.25925185167066317,1.7777555550119895,0.17210817,1.5163245
e57-turnip,turnip,sampled,EARLIER,,0.82554066,2.806964,0.7476352,2.7394571,0.70792484,3.2003608,0.8633157,3.6993227,0.027777777777777776,1.1388888888886575,0.6601495847406429,2.9804487542219285,0.0884436,1.2653308
e58-turnip,turnip,sampled,EARLIER,,0.81610703,2.7313535,0.7049493,2.5059922,0.4318984,2.3968055,0.82330847,3.545814,0.03333333333333333,1.166666666666389,0.579331679407224,2.737995038221672,0.012810211,1.0384307
e59-turnip,turnip,sampled,EARLIER,,0.869587,3.1599946,0.71426874,2.5569637,0.6226883,2.9522243,0.7501271,3.2650156,0.03571428571428571,1.1785714285711308,0.2823943419205647,1.847183025761694,0.012658816,1.0379765
e60-turnip,turnip,sampled,EARLIER,,0.92127514,3.5742745,0.8870785,3.5021248,0.84079605,3.5871692,0.6278019,2.7956514,0.09090909090909091,1.454545454544697,0.3592887201160965,2.0778661603482895,0.016763123,1.0502894
e61-turnip,turnip,sampled,EARLIER,,0.8096047,2.6792376,0.73428565,2.6664436,0.7040984,3.1892214,0.8433959,3.6228902,0.029411764705882353,1.1470588235291665,0.326633917138744,1.979901751416232,0.0792559,1.2377677
e62-turnip,turnip,sampled,EARLIER,,0.8239877,2.794517,0.72256124,2.6023183,0.52989197,2.68208,0.77563524,3.362891,0.058823529411764705,1.2941176470583333,0.2583186982921289,1.7749560948763867,0.017157914,1.0514737
e63-turnip,turnip,sampled,EARLIER,,0.8697422,3.1612387,0.82797325,3.178856,0.8375982,3.5778599,0.7412449,3.2309346,0.04,1.1999999999996667,0.5282000292720885,2.5846000878162654,0.13898095,1.4169428
e64-turnip,turnip,sampled,EARLIER,,0.82535803,2.8055003,0.70780027,2.5215852,0.4518302,2.4548302,0.78252137,3.389313,0.037037037037037035,1.1851851851848765,0.648935797135793,2.946807391407379,0.016795937,1.0503879
e65-turnip,turnip,sampled,EARLIER,,0.8090086,2.6744597,0.7425569,2.7116823,0.4593345,2.4766765,0.81479144,3.513134,0.058823529411764705,1.2941176470583333,0.5894509629600306,2.768352888880092,0.014281281,1.0428438
e66-turnip,turnip,sampled,EARLIER,,0.8149297,2.7219174,0.6833694,2.3879635,0.3677659,2.2101064,0.6802382,2.9968507,0.043478260869565216,1.2173913043474638,0.45765601186291716,2.3729680355887517,0.01313833,1.039415
e67-turnip,turnip,sampled,EARLIER,,0.78424156,2.4759521,0.710525,2.5364876,0.53621256,2.70048,0.76852334,3.3356023,0.034482758620689655,1.1724137931031609,0.4155258302826116,2.2465774908478346,0.010867484,1.0326024
e68-turnip,turnip,sampled,EARLIER,,0.85783195,3.0657783,0.85292566,3.31533,0.85930073,3.6410394,0.7211616,3.1538744,0.02631578947368421,1.1315789473682019,0.6445740195102734,2.93372205853082,0.01622691,1.0486808
e69-turnip,turnip,sampled,EARLIER,,0.8385178,2.9109755,0.8220574,3.1465,0.7726971,3.3889227,0.81356114,3.5084136,0.058823529411764705,1.2941176470583333,0.3227852800538651,1.9683558401615953,0.01234744,1.0370424
e70-turnip,turnip,sampled,EARLIER,,0.7724738,2.381634,0.7245438,2.6131618,0.49535248,2.58153,0.8036477,3.4703755,0.041666666666666664,1.2083333333329862,0.2741227520793849,1.8223682562381547,0.020099925,1.0602998
